Instante,Usina,Energia Ativa kWh,Energia Ativa Ponta kWh,Energia Ativa Fora Ponta kWh,Demanda Ativa kW,Demanda Ativa Ponta kW,Demanda Ativa Fora Ponta kW
2021-09-20 13:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 14:00:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-20 14:15:00,X,254.31,0.0,254.31,1017.24,0.0,1017.24
2021-09-20 14:30:00,X,196.77,0.0,196.77,787.08,0.0,787.08
2021-09-20 14:45:00,X,203.7,0.0,203.7,814.8,0.0,814.8
2021-09-20 15:00:00,X,200.97,0.0,200.97,803.88,0.0,803.88
2021-09-20 15:15:00,X,159.81,0.0,159.81,639.24,0.0,639.24
2021-09-20 15:30:00,X,175.56,0.0,175.56,702.24,0.0,702.24
2021-09-20 15:45:00,X,200.55,0.0,200.55,802.2,0.0,802.2
2021-09-20 16:00:00,X,213.36,0.0,213.36,853.44,0.0,853.44
2021-09-20 16:15:00,X,188.16,0.0,188.16,752.64,0.0,752.64
2021-09-20 16:30:00,X,182.91,0.0,182.91,731.64,0.0,731.64
2021-09-20 16:45:00,X,155.61,0.0,155.61,622.44,0.0,622.44
2021-09-20 17:00:00,X,,0.0,,,0.0,
2021-09-20 17:15:00,X,60.06,60.06,0.0,240.24,240.24,0.0
2021-09-20 17:30:00,X,22.89,22.89,0.0,91.56,91.56,0.0
2021-09-20 17:45:00,X,3.99,3.99,0.0,15.96,15.96,0.0
2021-09-20 18:00:00,X,-0.63,-0.63,0.0,-2.52,-2.52,0.0
2021-09-20 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 18:45:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-20 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-20 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 23:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-21 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 04:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-21 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 04:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-21 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 05:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-21 05:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 06:00:00,X,1.47,0.0,1.47,5.88,0.0,5.88
2021-09-21 06:15:00,X,12.18,0.0,12.18,48.72,0.0,48.72
2021-09-21 06:30:00,X,44.1,0.0,44.1,176.4,0.0,176.4
2021-09-21 06:45:00,X,91.98,0.0,91.98,367.92,0.0,367.92
2021-09-21 07:00:00,X,146.16,0.0,146.16,584.64,0.0,584.64
2021-09-21 07:15:00,X,194.46,0.0,194.46,777.84,0.0,777.84
2021-09-21 07:30:00,X,215.88,0.0,215.88,863.52,0.0,863.52
2021-09-21 07:45:00,X,230.16,0.0,230.16,920.64,0.0,920.64
2021-09-21 08:00:00,X,241.5,0.0,241.5,966.0,0.0,966.0
2021-09-21 08:15:00,X,250.11,0.0,250.11,1000.44,0.0,1000.44
2021-09-21 08:30:00,X,255.78,0.0,255.78,1023.12,0.0,1023.12
2021-09-21 08:45:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-21 09:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-21 09:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-21 09:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-21 09:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 10:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 10:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-21 10:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 10:45:00,X,,0.0,260.61,,0.0,1042.44
2021-09-21 11:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-21 11:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-21 11:30:00,X,,0.0,260.4,,0.0,1041.6
2021-09-21 11:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-21 12:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-21 12:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-21 12:30:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-21 12:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 13:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 13:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 13:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 13:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-21 14:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-21 14:15:00,X,234.78,0.0,234.78,939.12,0.0,939.12
2021-09-21 14:30:00,X,259.14,0.0,259.14,1036.56,0.0,1036.56
2021-09-21 14:45:00,X,256.62,0.0,256.62,1026.48,0.0,1026.48
2021-09-21 15:00:00,X,249.69,0.0,249.69,998.76,0.0,998.76
2021-09-21 15:15:00,X,246.96,0.0,246.96,987.84,0.0,987.84
2021-09-21 15:30:00,X,237.93,0.0,237.93,951.72,0.0,951.72
2021-09-21 15:45:00,X,228.27,0.0,228.27,913.08,0.0,913.08
2021-09-21 16:00:00,X,212.31,0.0,212.31,849.24,0.0,849.24
2021-09-21 16:15:00,X,202.44,0.0,202.44,809.76,0.0,809.76
2021-09-21 16:30:00,X,190.47,0.0,190.47,761.88,0.0,761.88
2021-09-21 16:45:00,X,155.61,0.0,155.61,622.44,0.0,622.44
2021-09-21 17:00:00,X,116.13,0.0,116.13,464.52,0.0,464.52
2021-09-21 17:15:00,X,67.2,67.2,0.0,268.8,268.8,0.0
2021-09-21 17:30:00,X,20.37,20.37,0.0,81.48,81.48,0.0
2021-09-21 17:45:00,X,6.93,6.93,0.0,27.72,27.72,0.0
2021-09-21 18:00:00,X,-0.63,-0.63,0.0,-2.52,-2.52,0.0
2021-09-21 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-21 18:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-21 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-21 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-21 19:15:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-21 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-21 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-21 20:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-21 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 20:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-21 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-21 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 04:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-22 04:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-22 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 05:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-22 06:00:00,X,1.47,0.0,1.47,5.88,0.0,5.88
2021-09-22 06:15:00,X,11.55,0.0,11.55,46.2,0.0,46.2
2021-09-22 06:30:00,X,37.59,0.0,37.59,150.36,0.0,150.36
2021-09-22 06:45:00,X,77.7,0.0,77.7,310.8,0.0,310.8
2021-09-22 07:00:00,X,123.48,0.0,123.48,493.92,0.0,493.92
2021-09-22 07:15:00,X,163.8,0.0,163.8,655.2,0.0,655.2
2021-09-22 07:30:00,X,185.01,0.0,185.01,740.04,0.0,740.04
2021-09-22 07:45:00,X,201.39,0.0,201.39,805.56,0.0,805.56
2021-09-22 08:00:00,X,215.25,0.0,215.25,861.0,0.0,861.0
2021-09-22 08:15:00,X,224.91,0.0,224.91,899.64,0.0,899.64
2021-09-22 08:30:00,X,232.89,0.0,232.89,931.56,0.0,931.56
2021-09-22 08:45:00,X,237.3,0.0,237.3,949.2,0.0,949.2
2021-09-22 09:00:00,X,245.28,0.0,245.28,981.12,0.0,981.12
2021-09-22 09:15:00,X,246.96,0.0,246.96,987.84,0.0,987.84
2021-09-22 09:30:00,X,249.48,0.0,249.48,997.92,0.0,997.92
2021-09-22 09:45:00,X,251.16,0.0,251.16,1004.64,0.0,1004.64
2021-09-22 10:00:00,X,255.15,0.0,255.15,1020.6,0.0,1020.6
2021-09-22 10:15:00,X,258.51,0.0,258.51,1034.04,0.0,1034.04
2021-09-22 10:30:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-22 10:45:00,X,259.56,0.0,259.56,1038.24,0.0,1038.24
2021-09-22 11:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-22 11:15:00,X,259.98,0.0,259.98,1039.92,0.0,1039.92
2021-09-22 11:30:00,X,213.99,0.0,213.99,855.96,0.0,855.96
2021-09-22 11:45:00,X,216.93,0.0,216.93,867.72,0.0,867.72
2021-09-22 12:00:00,X,187.53,0.0,187.53,750.12,0.0,750.12
2021-09-22 12:15:00,X,223.23,0.0,223.23,892.92,0.0,892.92
2021-09-22 12:30:00,X,232.89,0.0,232.89,931.56,0.0,931.56
2021-09-22 12:45:00,X,212.73,0.0,212.73,850.92,0.0,850.92
2021-09-22 13:00:00,X,253.68,0.0,253.68,1014.72,0.0,1014.72
2021-09-22 13:15:00,X,224.07,0.0,224.07,896.28,0.0,896.28
2021-09-22 13:30:00,X,140.07,0.0,140.07,560.28,0.0,560.28
2021-09-22 13:45:00,X,130.2,0.0,130.2,520.8,0.0,520.8
2021-09-22 14:00:00,X,129.15,0.0,129.15,516.6,0.0,516.6
2021-09-22 14:15:00,X,98.28,0.0,98.28,393.12,0.0,393.12
2021-09-22 14:30:00,X,96.18,0.0,96.18,384.72,0.0,384.72
2021-09-22 14:45:00,X,94.5,0.0,94.5,378.0,0.0,378.0
2021-09-22 15:00:00,X,174.72,0.0,174.72,698.88,0.0,698.88
2021-09-22 15:15:00,X,227.22,0.0,227.22,908.88,0.0,908.88
2021-09-22 15:30:00,X,181.44,0.0,181.44,725.76,0.0,725.76
2021-09-22 15:45:00,X,132.51,0.0,132.51,530.04,0.0,530.04
2021-09-22 16:00:00,X,151.62,0.0,151.62,606.48,0.0,606.48
2021-09-22 16:15:00,X,134.19,0.0,134.19,536.76,0.0,536.76
2021-09-22 16:30:00,X,73.08,0.0,73.08,292.32,0.0,292.32
2021-09-22 16:45:00,X,67.2,0.0,67.2,268.8,0.0,268.8
2021-09-22 17:00:00,X,15.12,0.0,15.12,60.48,0.0,60.48
2021-09-22 17:15:00,X,29.19,29.19,0.0,116.76,116.76,0.0
2021-09-22 17:30:00,X,5.46,5.46,0.0,21.84,21.84,0.0
2021-09-22 17:45:00,X,0.42,0.42,0.0,1.68,1.68,0.0
2021-09-22 18:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-22 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-22 18:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-22 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-22 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-22 19:15:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-22 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-22 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-22 20:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-22 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-22 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 00:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-23 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 02:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-23 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 04:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-23 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 05:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-23 06:00:00,X,0.63,0.0,0.63,2.52,0.0,2.52
2021-09-23 06:15:00,X,7.98,0.0,7.98,31.92,0.0,31.92
2021-09-23 06:30:00,X,23.31,0.0,23.31,93.24,0.0,93.24
2021-09-23 06:45:00,X,59.85,0.0,59.85,239.4,0.0,239.4
2021-09-23 07:00:00,X,70.35,0.0,70.35,281.4,0.0,281.4
2021-09-23 07:15:00,X,37.8,0.0,37.8,151.2,0.0,151.2
2021-09-23 07:30:00,X,45.36,0.0,45.36,181.44,0.0,181.44
2021-09-23 07:45:00,X,48.3,0.0,48.3,193.2,0.0,193.2
2021-09-23 08:00:00,X,68.88,0.0,68.88,275.52,0.0,275.52
2021-09-23 08:15:00,X,101.22,0.0,101.22,404.88,0.0,404.88
2021-09-23 08:30:00,X,165.48,0.0,165.48,661.92,0.0,661.92
2021-09-23 08:45:00,X,78.33,0.0,78.33,313.32,0.0,313.32
2021-09-23 09:00:00,X,236.25,0.0,236.25,945.0,0.0,945.0
2021-09-23 09:15:00,X,252.0,0.0,252.0,1008.0,0.0,1008.0
2021-09-23 09:30:00,X,154.77,0.0,154.77,619.08,0.0,619.08
2021-09-23 09:45:00,X,245.7,0.0,245.7,982.8,0.0,982.8
2021-09-23 10:00:00,X,84.63,0.0,84.63,338.52,0.0,338.52
2021-09-23 10:15:00,X,76.65,0.0,76.65,306.6,0.0,306.6
2021-09-23 10:30:00,X,97.44,0.0,97.44,389.76,0.0,389.76
2021-09-23 10:45:00,X,161.91,0.0,161.91,647.64,0.0,647.64
2021-09-23 11:00:00,X,211.26,0.0,211.26,845.04,0.0,845.04
2021-09-23 11:15:00,X,228.27,0.0,228.27,913.08,0.0,913.08
2021-09-23 11:30:00,X,186.48,0.0,186.48,745.92,0.0,745.92
2021-09-23 11:45:00,X,181.86,0.0,181.86,727.44,0.0,727.44
2021-09-23 12:00:00,X,170.1,0.0,170.1,680.4,0.0,680.4
2021-09-23 12:15:00,X,179.97,0.0,179.97,719.88,0.0,719.88
2021-09-23 12:30:00,X,149.94,0.0,149.94,599.76,0.0,599.76
2021-09-23 12:45:00,X,215.25,0.0,215.25,861.0,0.0,861.0
2021-09-23 13:00:00,X,193.41,0.0,193.41,773.64,0.0,773.64
2021-09-23 13:15:00,X,246.75,0.0,246.75,987.0,0.0,987.0
2021-09-23 13:30:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-23 13:45:00,X,257.88,0.0,257.88,1031.52,0.0,1031.52
2021-09-23 14:00:00,X,246.33,0.0,246.33,985.32,0.0,985.32
2021-09-23 14:15:00,X,234.57,0.0,234.57,938.28,0.0,938.28
2021-09-23 14:30:00,X,225.12,0.0,225.12,900.48,0.0,900.48
2021-09-23 14:45:00,X,221.34,0.0,221.34,885.36,0.0,885.36
2021-09-23 15:00:00,X,225.54,0.0,225.54,902.16,0.0,902.16
2021-09-23 15:15:00,X,215.46,0.0,215.46,861.84,0.0,861.84
2021-09-23 15:30:00,X,200.55,0.0,200.55,802.2,0.0,802.2
2021-09-23 15:45:00,X,191.94,0.0,191.94,767.76,0.0,767.76
2021-09-23 16:00:00,X,182.7,0.0,182.7,730.8,0.0,730.8
2021-09-23 16:15:00,X,159.39,0.0,159.39,637.56,0.0,637.56
2021-09-23 16:30:00,X,143.01,0.0,143.01,572.04,0.0,572.04
2021-09-23 16:45:00,X,120.33,0.0,120.33,481.32,0.0,481.32
2021-09-23 17:00:00,X,86.1,0.0,86.1,344.4,0.0,344.4
2021-09-23 17:15:00,X,43.26,43.26,0.0,173.04,173.04,0.0
2021-09-23 17:30:00,X,17.01,17.01,0.0,68.04,68.04,0.0
2021-09-23 17:45:00,X,3.78,3.78,0.0,15.12,15.12,0.0
2021-09-23 18:00:00,X,-0.84,-0.84,0.0,-3.36,-3.36,0.0
2021-09-23 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 19:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-23 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-23 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 21:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-23 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 22:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-23 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 23:15:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-23 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-23 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
